,inv_y,inv_yhat
3541,54.0,50.032085
3542,53.0,49.03837
3543,52.0,48.541496
3544,51.0,48.044617
3545,51.0,47.54773
3546,51.0,47.54773
3547,51.0,51.951874
3548,51.0,47.54773
3549,51.0,47.54773
3550,50.0,47.54773
3551,50.0,47.050804
3552,49.0,47.050804
3553,48.0,46.553886
3554,48.0,46.05698
3555,48.0,46.05698
3556,49.0,46.05698
3557,50.0,47.44948
3558,51.0,49.452156
3559,50.0,47.54773
3560,49.0,47.050804
3561,48.0,46.553886
3562,47.0,46.05698
3563,47.0,45.560024
3564,47.0,45.560024
3565,47.0,45.560024
3566,47.0,45.560024
3567,47.0,45.560024
3568,50.0,46.71487
3569,67.0,66.090866
3570,54.0,55.496704
3571,53.0,49.562557
3572,63.0,58.348034
3573,103.0,103.11357
3574,146.0,155.9737
3575,115.0,202.64659
3576,75.0,79.320915
3577,65.0,59.47002
3578,61.000004,54.503246
3579,58.0,53.19777
3580,56.0,51.02577
3581,55.0,50.032085
3582,56.0,49.535225
3583,57.0,52.76712
3584,57.0,50.52892
3585,55.0,50.52892
3586,54.0,49.535225
3587,53.0,49.03837
3588,54.0,48.541496
3589,54.0,51.2417
3590,52.0,49.03837
3591,51.0,48.044617
3592,51.0,47.54773
3593,51.0,47.54773
3594,52.0,47.54773
3595,58.0,48.044617
3596,132.0,71.73115
3597,254.99998,101.18452
3598,312.0,635.87836
3599,131.0,176.32137
3600,87.0,87.252144
3601,74.0,65.42824
3602,68.0,58.973427
3603,64.0,55.993427
3604,62.000004,54.006504
3605,63.0,53.012966
3606,72.0,61.380524
3607,70.0,65.38758
3608,65.0,56.986794
3609,62.000004,54.503246
3610,59.999996,53.012966
3611,59.0,52.01938
3612,58.0,51.52258
3613,58.0,51.02577
3614,64.0,53.39547
3615,155.0,67.7769
3616,131.0,205.28773
3617,92.0,98.51687
3618,135.0,67.91014
3619,364.0,192.75009
3620,206.0,201.5785
3621,108.0,124.33051
3622,131.0,98.36378
3623,125.0,122.492805
3624,94.0,84.278656
3625,279.0,79.73943
3626,308.0,298.6182
3627,138.0,174.37093
3628,106.0,90.720085
3629,91.0,77.21471
3630,82.0,69.00395
3631,128.0,64.81817
3632,302.0,139.89668
3633,167.0,171.44333
3634,140.0,141.35811
3635,114.0,91.71071
3636,93.0,78.82502
3637,81.0,68.40649
3638,74.0,62.449413
3639,68.0,58.973427
3640,66.0,55.993427
3641,65.0,54.99998
3642,64.0,54.503246
3643,62.000004,54.006504
3644,61.000004,53.012966
3645,59.999996,52.516193
3646,64.0,52.01938
3647,181.0,58.99656
3648,220.0,236.87453
3649,111.0,131.22911
3650,91.0,77.3372
3651,80.0,68.10402
3652,74.0,61.95288
3653,70.0,58.973427
3654,68.0,56.986794
3655,66.0,55.993427
3656,65.0,54.99998
3657,64.0,54.503246
3658,63.0,54.006504
3659,62.000004,53.50974
3660,62.000004,53.012966
3661,61.000004,53.012966
3662,63.0,55.192715
3663,184.0,53.50974
3664,344.0,280.31775
3665,151.0,191.88686
3666,110.0,97.15707
3667,96.0,76.84122
3668,218.0,69.895355
3669,710.0,247.7081
3670,550.0,713.13965
3671,214.0,290.01447
3672,149.0,128.27359
3673,118.99999,96.16708
3674,104.0,81.304276
3675,95.0,73.86489
3676,90.0,69.39908
3677,85.0,66.91744
3678,78.0,64.43536
3679,72.0,60.95979
3680,69.0,57.980133
3681,68.0,56.49013
3682,68.0,55.993427
3683,67.0,55.993427
3684,80.0,55.496704
3685,99.0,86.19588
3686,82.0,71.38407
3687,265.0,62.94591
3688,1320.0,521.8625
3689,1120.0,1072.2577
3690,469.0,532.02496
3691,232.0,251.91772
3692,176.0,137.13544
3693,148.0,109.521645
3694,140.0,95.69182
3695,137.0,101.246544
3696,169.0,102.76565
3697,156.0,122.08749
3698,118.99999,99.63154
3699,108.0,81.304276
3700,143.0,75.84919
3701,213.0,143.16255
3702,153.0,127.78086
3703,125.0,98.14695
3704,107.0,84.278656
3705,95.0,75.35316
3706,89.0,69.39908
3707,86.0,66.42106
3708,86.0,68.91122
3709,83.0,64.9318
3710,93.0,63.442425
3711,148.0,83.6545
3712,156.0,130.62434
3713,114.0,99.63154
3714,104.0,83.44541
3715,95.0,73.86489
3716,84.0,69.39908
3717,79.0,63.938896
3718,85.0,68.82539
3719,83.0,64.43536
3720,77.0,63.442425
3721,75.0,60.463215
3722,83.0,59.47002
3723,87.0,73.19986
3724,76.0,65.42824
3725,71.0,60.243343
3726,68.0,57.48346
3727,66.0,55.993427
3728,65.0,54.99998
3729,66.0,54.503246
3730,86.0,54.99998
3731,101.0,97.5884
3732,82.0,72.37646
3733,73.0,62.94591
3734,69.0,58.476776
3735,67.0,56.49013
3736,68.0,57.465206
3737,70.0,56.939564
3738,68.0,62.233418
3739,64.0,55.993427
3740,62.000004,54.006504
3741,62.000004,53.012966
3742,59.999996,54.38957
3743,59.0,52.01938
3744,58.0,51.52258
3745,61.000004,51.02577
3746,219.0,67.89444
3747,508.0,438.94662
3748,209.0,270.34903
3749,119.99999,125.80946
3750,96.0,81.80006
3751,89.0,69.895355
3752,241.0,78.05769
3753,169.0,243.3778
3754,106.0,106.06158
3755,87.0,74.857086
3756,86.0,65.42824
3757,633.0,64.9318
3758,860.0,1225.3258
3759,357.0,427.97003
3760,159.0,198.18985
3761,122.00001,101.11586
3762,102.0,82.79157
3763,90.0,72.87263
3764,82.0,66.91744
3765,78.0,62.94591
3766,75.0,60.95979
3767,72.0,59.47002
3768,70.0,57.980133
3769,67.0,56.986794
3770,65.0,55.496704
3771,69.0,54.503246
3772,73.0,67.59357
3773,68.0,58.476776
3774,64.0,55.993427
3775,69.0,54.006504
3776,122.00001,108.60652
3777,88.0,94.71372
3778,70.0,65.92466
3779,65.0,56.986794
3780,62.000004,54.503246
3781,59.0,53.012966
3782,58.0,51.52258
3783,58.0,51.02577
3784,57.0,51.02577
3785,57.0,50.52892
3786,57.0,51.940132
3787,56.0,50.52892
3788,55.0,50.032085
3789,54.0,51.685646
3790,57.0,49.03837
3791,59.0,55.086132
3792,54.0,51.52258
3793,53.0,49.03837
3794,52.0,48.541496
3795,51.0,48.044617
3796,51.0,47.54773
3797,50.0,47.54773
3798,50.0,47.050804
3799,49.0,47.050804
3800,49.0,46.553886
3801,48.0,46.6294
3802,48.0,46.05698
3803,47.0,46.05698
3804,49.0,45.560024
3805,92.0,46.553886
3806,129.0,227.64903
3807,84.0,136.51126
3808,68.0,66.904144
3809,59.999996,55.993427
3810,56.0,52.01938
3811,54.0,50.032085
3812,56.0,49.03837
3813,65.0,57.375187
3814,62.000004,54.999966
3815,70.0,57.299
3816,69.0,69.62448
3817,59.0,59.05927
3818,55.0,51.52258
3819,53.0,49.535225
3820,52.0,48.541496
3821,53.0,48.044617
3822,52.0,48.541496
3823,51.0,48.044617
3824,91.0,47.54773
3825,172.0,115.327415
3826,81.0,107.544655
3827,63.0,62.449413
3828,58.0,53.50974
3829,55.0,52.28604
3830,54.0,49.535225
3831,53.0,51.139828
3832,54.0,48.541496
3833,64.0,49.03837
3834,56.0,54.006504
3835,53.0,50.032085
3836,51.0,48.541496
3837,54.0,51.261936
3838,100.0,50.330692
3839,109.0,87.17754
3840,90.0,83.48648
3841,65.0,69.45472
3842,96.0,58.88277
3843,115.0,143.79724
3844,74.0,79.320915
3845,152.0,58.973427
3846,186.0,126.87713
3847,144.0,138.63
3848,86.0,97.41339
3849,137.0,64.9318
3850,98.0,95.17007
3851,114.0,83.04356
3852,241.0,113.78009
3853,165.0,167.44829
3854,134.0,118.81631
3855,83.0,88.73856
3856,69.0,63.442425
3857,63.0,56.49013
3858,59.999996,55.250374
3859,61.000004,83.11219
3860,58.0,52.516193
3861,64.0,53.425373
3862,58.0,54.006504
3863,56.0,51.02577
3864,63.0,53.44065
3865,61.000004,84.93848
3866,68.0,55.8337
3867,70.0,55.993427
3868,93.0,65.21811
3869,68.0,84.81091
3870,66.0,68.25115
3871,66.0,62.67232
3872,59.0,72.94743
3873,56.0,56.67824
3874,54.0,50.500015
3875,52.0,49.04931
3876,51.0,48.044617
3877,50.0,47.54773
3878,49.0,47.050804
3879,48.0,46.553886
3880,47.0,46.05698
3881,47.0,45.560024
3882,46.0,45.560024
3883,46.0,45.063084
3884,45.0,45.07156
3885,45.0,44.56614
3886,45.0,44.56614
3887,45.0,46.116825
3888,49.0,44.56614
3889,49.0,50.103798
3890,68.0,53.823914
3891,74.0,77.982666
3892,59.0,58.973427
3893,50.0,51.52258
3894,57.0,47.050804
3895,52.0,50.52892
3896,143.0,48.044617
3897,656.0,485.044
3898,990.99994,2244.895
3899,790.0,481.82144
3900,629.0,398.04974
3901,319.0,326.43668
3902,139.0,179.73227
3903,104.0,91.215416
3904,84.0,74.0758
3905,74.0,63.938896
3906,68.0,58.973427
3907,65.0,55.993427
3908,63.0,54.503246
3909,61.000004,53.50974
3910,59.0,52.516193
3911,58.0,51.52258
3912,57.0,51.02577
3913,57.0,50.52892
3914,56.0,50.52892
3915,56.0,50.032085
3916,57.0,52.39539
3917,57.0,50.52892
3918,57.0,50.52892
3919,56.0,50.52892
3920,55.0,50.032085
3921,57.0,49.535225
3922,61.000004,67.312454
3923,70.0,105.857506
3924,73.0,66.03299
3925,68.0,58.476776
3926,63.0,55.993427
3927,58.0,53.50974
3928,55.0,51.02577
3929,54.0,49.535225
3930,52.0,49.03837
3931,52.0,48.044617
3932,51.0,48.044617
3933,50.0,47.54773
3934,49.0,47.050804
3935,48.0,46.553886
3936,47.0,46.05698
3937,47.0,45.560024
3938,46.0,45.560024
3939,45.0,45.063084
3940,45.0,44.56614
3941,44.0,44.56614
3942,44.0,44.069183
3943,43.0,44.069183
3944,43.0,43.572205
3945,42.0,43.572205
3946,42.0,43.07523
3947,41.0,43.07523
3948,41.0,42.578236
3949,41.0,42.578236
3950,41.0,42.578236
3951,40.0,42.578236
3952,40.0,42.081234
3953,39.0,42.081234
3954,39.0,41.58425
3955,39.0,41.58425
3956,39.0,41.58425
3957,39.0,41.58425
3958,39.0,41.58425
3959,39.0,41.58425
3960,39.0,41.58425
3961,39.0,41.96542
3962,39.0,41.58425
3963,38.0,41.58425
3964,38.0,41.08721
3965,39.0,41.08721
3966,39.0,41.58425
3967,38.0,41.58425
3968,38.0,41.08721
3969,38.0,41.08721
3970,38.0,41.08721
3971,38.0,41.08721
3972,37.0,41.08721
3973,38.0,40.590225
3974,39.0,41.093212
3975,40.0,41.58425
3976,39.0,46.884373
3977,39.0,41.58425
3978,39.0,41.58425
3979,39.0,41.58425
3980,40.0,41.58425
3981,40.0,44.060345
3982,40.0,42.081234
3983,40.0,42.081234
3984,39.0,42.081234
3985,40.0,41.58425
3986,46.0,42.081234
3987,56.0,75.37082
3988,58.0,51.328636
3989,49.0,51.02577
3990,45.0,46.553886
3991,43.0,44.56614
3992,43.0,43.572205
3993,43.0,43.572205
3994,56.0,43.572205
3995,99.0,132.0754
3996,114.0,71.38407
3997,77.0,78.82502
3998,61.000004,60.463215
3999,56.0,56.509197
4000,53.0,50.032085
4001,51.0,48.541496
4002,49.0,47.54773
4003,49.0,46.553886
4004,62.000004,46.553886
4005,113.0,96.93224
4006,108.0,78.3291
4007,75.0,75.84919
4008,62.000004,60.733753
4009,57.0,53.012966
4010,53.0,50.52892
4011,51.0,48.541496
4012,49.0,47.54773
4013,50.0,46.553886
4014,52.0,47.050804
4015,55.0,61.13932
4016,58.0,49.535225
4017,53.0,51.02577
4018,51.0,48.541496
4019,50.0,47.54773
4020,49.0,47.050804
4021,48.0,46.553886
4022,48.0,46.05698
4023,48.0,46.05698
4024,47.0,46.05698
4025,46.0,45.560024
4026,45.0,45.063084
4027,44.0,44.56614
4028,43.0,44.069183
4029,43.0,43.572205
4030,43.0,43.572205
4031,44.0,43.572205
4032,43.0,44.069183
4033,46.0,43.572205
4034,58.0,56.343567
4035,72.0,51.02577
4036,62.000004,57.980133
4037,56.0,53.012966
4038,63.0,61.719612
4039,76.0,59.580494
4040,67.0,59.966618
4041,59.0,55.496704
4042,57.0,55.627728
4043,57.0,54.71804
4044,65.0,66.29068
4045,65.0,54.503246
4046,57.0,54.503246
4047,51.0,50.52892
4048,48.0,47.54773
4049,50.0,46.05698
4050,58.0,59.650993
4051,58.0,51.02577
4052,52.0,51.02577
4053,57.0,48.044617
4054,99.0,75.897675
4055,103.0,71.38407
4056,71.0,73.81355
4057,59.0,57.48346
4058,53.0,51.52258
4059,53.0,52.3929
4060,51.0,48.541496
4061,48.0,47.54773
4062,73.0,46.05698
4063,191.0,117.13736
4064,164.0,116.93031
4065,90.0,103.58912
4066,70.0,66.91744
4067,62.000004,56.986794
4068,57.0,53.012966
4069,54.0,50.52892
4070,52.0,50.95861
4071,51.0,49.692894
4072,49.0,47.54773
4073,48.0,46.553886
4074,48.0,46.05698
4075,47.0,46.05698
4076,82.0,45.560024
4077,360.0,125.05322
4078,569.0,560.59424
4079,433.0,298.8442
4080,211.0,234.76935
4081,143.0,126.79525
4082,115.0,93.1964
4083,98.0,79.320915
4084,85.0,70.887856
4085,77.0,64.43536
4086,73.0,60.463215
4087,70.0,58.476776
4088,68.0,56.986794
4089,67.0,55.993427
4090,69.0,62.736332
4091,70.0,56.49013
4092,68.0,56.986794
4093,66.0,55.993427
4094,65.0,61.707115
4095,64.0,54.503246
4096,63.0,54.006504
4097,62.000004,55.415943
4098,62.000004,53.012966
4099,61.000004,53.012966
4100,63.0,52.516193
4101,68.0,67.82775
4102,67.0,55.993427
4103,62.000004,55.496704
4104,59.999996,53.012966
4105,59.0,52.01938
4106,58.0,51.52258
4107,57.0,51.02577
4108,58.0,50.52892
4109,58.0,51.02577
4110,58.0,51.02577
4111,57.0,51.02577
4112,56.0,50.873047
4113,55.0,50.032085
4114,54.0,49.535225
4115,52.0,49.03837
4116,51.0,48.044617
4117,50.0,47.54773
4118,49.0,47.050804
4119,48.0,50.103798
4120,47.0,46.05698
4121,46.0,45.560024
4122,44.0,45.063084
4123,44.0,44.069183
4124,43.0,44.069183
4125,42.0,43.572205
4126,41.0,43.07523
4127,40.0,42.578236
4128,39.0,42.081234
4129,39.0,41.58425
4130,38.0,41.58425
4131,37.0,41.08721
4132,36.0,40.590225
4133,36.0,42.383904
4134,35.0,40.09319
4135,35.0,39.596165
4136,37.0,39.596165
4137,78.0,86.711235
4138,94.0,69.72808
4139,55.0,68.902794
4140,98.0,49.535225
4141,505.99997,294.04852
4142,1270.0,269.40775
4143,807.0,586.85583
4144,259.0,411.3589
4145,122.00001,150.3996
4146,94.0,82.79157
4147,89.0,68.902794
4148,140.0,106.98467
4149,263.0,175.66824
4150,216.0,211.06798
4151,233.0,129.25896
4152,162.0,137.62733
4153,99.0,102.599915
4154,79.0,71.38407
4155,69.0,61.456333
4156,63.0,56.49013
4157,59.999996,53.50974
4158,57.0,52.01938
4159,55.0,50.52892
4160,53.0,49.535225
4161,52.0,48.541496
4162,50.0,48.044617
4163,49.0,47.050804
4164,48.0,46.553886
4165,47.0,46.05698
4166,46.0,45.560024
4167,46.0,45.063084
4168,45.0,45.063084
4169,44.0,44.56614
4170,44.0,44.069183
4171,46.0,44.069183
4172,50.0,45.114048
4173,45.0,47.050804
4174,44.0,47.402378
4175,43.0,44.069183
4176,42.0,43.572205
4177,41.0,43.07523
4178,40.0,42.578236
4179,40.0,42.081234
4180,39.0,42.081234
4181,39.0,41.58425
4182,38.0,41.58425
4183,38.0,41.08721
4184,37.0,41.08721
4185,36.0,40.590225
4186,36.0,40.09319
4187,35.0,40.09319
4188,35.0,39.596165
4189,35.0,39.596165
4190,35.0,41.235523
4191,44.0,43.692562
4192,38.0,49.911564
4193,35.0,41.08721
4194,36.0,39.596165
4195,38.0,40.09319
4196,48.0,41.758442
4197,40.0,46.74583
4198,35.0,42.081234
4199,33.0,39.596165
4200,31.000002,38.60207
4201,31.000002,37.607952
4202,29.999998,37.607952
4203,29.999998,37.110863
4204,29.999998,37.18264
4205,34.0,44.089493
4206,33.0,39.75338
4207,45.0,44.1133
4208,47.0,50.794373
4209,57.0,66.46021
4210,65.0,50.52892
4211,43.0,54.503246
4212,39.0,47.460934
4213,37.0,48.3402
4214,35.0,40.590225
4215,33.0,39.596165
4216,31.000002,38.60207
4217,29.999998,37.607952
4218,29.0,37.26641
4219,29.0,38.05581
4220,29.0,36.61381
4221,29.0,36.61381
4222,29.999998,42.604595
4223,33.0,37.110863
4224,109.0,51.16022
4225,184.0,113.69701
4226,84.0,133.67352
4227,48.0,69.15875
4228,40.0,46.392445
4229,37.0,42.081234
4230,35.0,40.590225
4231,34.0,39.596165
4232,70.0,51.466885
4233,80.0,61.671066
4234,43.0,77.64727
4235,36.0,43.572205
4236,33.0,40.09319
4237,31.000002,38.60207
4238,32.0,38.026176
4239,37.0,42.079502
4240,36.0,44.774014
4241,36.0,53.183746
4242,36.0,40.09319
4243,35.0,60.672977
4244,35.0,39.596165
4245,32.0,39.596165
4246,31.000002,38.10499
4247,29.999998,37.607952
4248,31.000002,37.110863
4249,31.000002,37.607952
4250,29.999998,40.02527
4251,29.999998,37.110863
4252,29.0,37.29612
4253,29.0,36.61381
4254,29.0,36.61381
4255,34.0,43.09155
4256,44.0,50.747665
4257,46.0,73.46598
4258,52.0,62.17813
4259,45.0,48.961826
4260,43.0,49.546913
4261,41.0,49.091766
4262,39.0,42.578236
4263,36.0,43.142166
4264,34.0,40.09319
4265,33.0,39.099106
4266,32.0,38.60207
4267,32.0,38.10499
4268,32.0,38.10499
4269,31.000002,38.10499
4270,31.000002,37.607952
4271,29.999998,37.607952
4272,29.999998,37.110863
4273,31.000002,37.110863
4274,34.0,37.607952
4275,36.0,41.412098
4276,38.0,40.45922
4277,40.0,47.25827
4278,40.0,42.08454
4279,36.0,42.081234
4280,35.0,40.09319
4281,36.0,39.596165
4282,42.0,55.469734
4283,47.0,58.944786
4284,44.0,45.560024
4285,39.0,44.069183
4286,37.0,43.089428
4287,39.0,41.5721
4288,41.0,44.204765
4289,40.0,47.505558
4290,38.0,42.081234
4291,37.0,41.08721
4292,36.0,40.590225
4293,36.0,40.09319
4294,36.0,40.09319
4295,36.0,41.28977
4296,36.0,40.09319
4297,38.0,40.09319
4298,37.0,41.08721
4299,36.0,40.590225
4300,36.0,40.09319
4301,35.0,40.09319
4302,35.0,39.596165
4303,35.0,39.596165
4304,35.0,39.596165
4305,34.0,39.596165
4306,34.0,39.099106
4307,33.0,39.103844
4308,33.0,38.60207
4309,35.0,38.60207
4310,39.0,47.735386
4311,45.0,68.97124
4312,50.0,44.56614
4313,46.0,52.00117
4314,42.0,50.048134
4315,44.0,43.07523
4316,61.000004,71.66965
4317,65.0,52.516193
4318,47.0,54.503246
4319,44.0,45.560024
4320,62.000004,48.105125
4321,180.0,164.96132
4322,254.0,115.83081
4323,178.0,147.94603
4324,83.0,110.509926
4325,63.0,63.442425
4326,56.0,53.50974
4327,50.0,50.032085
4328,47.0,47.050804
4329,45.0,45.560024
4330,46.0,44.56614
4331,49.0,45.063084
4332,55.0,73.03758
4333,56.0,49.535225
4334,50.0,50.032085
4335,47.0,47.050804
4336,45.0,45.586372
4337,44.0,44.56614
4338,43.0,44.069183
4339,61.000004,44.305676
4340,171.0,135.06018
4341,157.0,122.241394
4342,94.0,100.12634
4343,70.0,68.902794
4344,59.0,56.986794
4345,53.0,51.52258
4346,50.0,48.541496
4347,48.0,47.050804
4348,47.0,46.05698
4349,46.0,45.560024
4350,44.0,45.063084
4351,44.0,44.069183
4352,43.0,44.069183
4353,43.0,43.572205
4354,44.0,43.572205
4355,51.0,44.069183
4356,56.0,65.12731
4357,55.0,50.032085
4358,49.0,49.535225
4359,46.0,46.553886
4360,45.0,45.063084
4361,44.0,44.56614
4362,43.0,44.14814
4363,42.0,43.572205
4364,42.0,43.07523
4365,42.0,43.400917
4366,42.0,43.07523
4367,43.0,43.07523
4368,45.0,48.829544
4369,45.0,44.56614
4370,43.0,44.56614
4371,42.0,43.572205
4372,42.0,43.07523
4373,42.0,43.07523
4374,43.0,43.07523
4375,130.0,43.572205
4376,895.0,258.49118
4377,1820.0,1686.3973
4378,1260.0,758.51807
4379,760.0,583.31744
4380,405.0,557.598
4381,250.99998,221.34912
4382,169.0,146.47324
4383,130.0,106.06158
4384,136.0,87.254715
4385,813.0,98.77087
4386,2350.0,2240.3074
4387,1520.0,892.5131
4388,665.0,670.1672
4389,237.99998,342.76828
4390,284.0,140.0861
4391,558.0,325.33246
4392,644.0,293.7374
4393,627.0,420.8331
4394,541.0,485.8949
4395,315.0,285.81726
4396,186.0,177.7836
4397,146.0,114.46167
4398,124.00001,94.68186
4399,110.0,83.78298
4400,101.0,76.84122
4401,100.0,72.37646
4402,118.0,86.146675
4403,108.0,86.39888
4404,104.0,79.692604
4405,124.00001,90.24371
4406,135.0,86.23354
4407,307.0,89.233986
4408,429.0,331.49554
4409,326.0,233.39105
4410,202.0,183.778
4411,156.0,122.748024
4412,134.0,99.63154
4413,219.0,88.73856
4414,256.0,204.67062
4415,171.0,148.92761
4416,131.0,107.05032
4417,126.0,89.38854
4418,168.0,104.1272
4419,162.0,108.10039
4420,124.00001,102.599915
4421,104.0,83.78298
4422,92.0,73.86489
4423,84.0,67.91014
4424,80.0,63.938896
4425,76.0,61.95288
4426,72.0,59.966618
4427,69.0,57.980133
4428,66.0,56.49013
4429,81.0,54.99998
4430,104.0,100.691284
4431,112.0,73.86489
4432,83.0,77.83317
4433,73.0,63.442425
4434,68.0,58.476776
4435,64.0,55.993427
4436,63.0,54.006504
4437,64.0,53.50974
4438,67.0,60.425564
4439,69.0,59.808014
4440,65.0,56.49013
4441,63.0,54.503246
4442,64.0,56.356125
4443,62.000004,54.006504
4444,59.0,53.012966
4445,59.0,51.52258
4446,59.999996,51.52258
4447,61.000004,59.33585
4448,59.0,52.516193
4449,55.0,51.52258
4450,54.0,49.535225
4451,53.0,49.03837
4452,52.0,48.541496
4453,52.0,48.044617
4454,51.0,48.044617
4455,51.0,47.54773
4456,50.0,47.54773
4457,50.0,47.050804
4458,50.0,47.050804
4459,63.0,53.379494
4460,89.0,96.516075
4461,77.0,66.42106
4462,61.000004,60.463215
4463,56.0,52.516193
4464,53.0,50.032085
4465,52.0,48.541496
4466,50.0,48.044617
4467,50.0,47.050804
4468,49.0,47.050804
4469,48.0,46.553886
4470,48.0,46.05698
4471,47.0,46.05698
4472,47.0,45.560024
4473,46.0,45.560024
4474,45.0,45.063084
4475,46.0,44.56614
4476,50.0,45.26103
4477,48.0,57.22194
4478,48.0,46.05698
4479,45.0,46.05698
4480,44.0,47.432358
4481,44.0,44.069183
4482,43.0,44.069183
4483,42.0,43.572205
4484,42.0,47.015305
4485,47.0,43.07523
4486,67.0,45.560024
4487,64.0,89.56115
4488,53.0,54.006504
4489,49.0,48.541496
4490,48.0,46.553886
4491,46.0,83.270996
4492,44.0,45.063084
4493,44.0,44.069183
4494,46.0,46.42907
4495,46.0,45.063084
4496,44.0,45.063084
4497,42.0,44.069183
4498,41.0,43.07523
4499,41.0,42.578236
4500,41.0,42.578236
4501,145.0,42.578236
4502,155.0,225.57552
4503,88.0,99.13671
4504,59.999996,65.92466
4505,52.0,52.01938
4506,48.0,48.044617
4507,46.0,46.05698
4508,44.0,45.063084
4509,98.0,44.069183
4510,260.0,195.24817
4511,169.0,317.61942
4512,92.0,106.06158
4513,69.0,67.91014
4514,59.999996,56.49013
4515,56.0,52.01938
4516,52.0,50.032085
4517,49.0,48.044617
4518,47.0,46.553886
4519,45.0,45.560024
4520,45.0,44.812084
4521,46.0,44.56614
4522,48.0,48.402897
4523,46.0,59.055523
4524,44.0,45.063084
4525,42.0,44.069183
4526,41.0,43.07523
4527,41.0,42.578236
4528,42.0,42.578236
4529,49.0,43.07523
4530,54.0,55.67912
4531,50.0,49.03837
4532,45.0,47.050804
4533,43.0,44.56614
4534,42.0,43.572205
4535,56.0,43.07884
4536,96.0,79.01976
4537,84.0,124.28139
4538,62.000004,64.2027
4539,52.0,53.012966
4540,47.0,48.044617
4541,46.0,47.87367
4542,45.0,45.063084
4543,44.0,44.56614
4544,44.0,44.069183
4545,45.0,44.069183
4546,46.0,44.56614
4547,82.0,50.135464
4548,61.000004,62.94591
4549,47.0,53.49336
4550,48.0,52.4172
4551,49.0,46.05698
4552,44.0,46.553886
4553,41.0,44.069183
4554,40.0,42.578236
4555,63.0,42.081234
4556,194.0,70.1946
4557,133.0,286.2357
4558,74.0,88.24312
4559,53.0,58.973427
4560,47.0,48.541496
4561,45.0,45.560024
4562,43.0,46.894646
4563,42.0,43.75253
4564,42.0,43.07523
4565,42.0,43.177437
4566,42.0,43.331573
4567,41.0,43.941113
4568,40.0,42.578236
4569,39.0,42.081234
4570,38.0,43.795715
4571,53.0,50.155186
4572,122.00001,70.41952
4573,171.0,136.94461
4574,85.0,118.54569
4575,59.0,68.46693
4576,52.0,61.368942
4577,50.0,49.260727
4578,50.0,50.43135
4579,52.0,47.050804
4580,81.0,67.09109
4581,125.0,81.849594
4582,228.0,112.059425
4583,191.0,203.35605
4584,181.0,123.89271
4585,149.0,119.328026
4586,81.0,96.16708
4587,62.000004,62.449413
4588,54.0,53.093666
4589,49.0,49.03837
4590,46.0,46.553886
4591,44.0,45.063084
4592,43.0,44.069183
4593,42.0,43.698082
4594,48.0,43.07523
4595,45.0,46.05698
4596,42.0,44.668953
4597,46.0,43.07523
4598,61.000004,54.638863
4599,102.0,90.29204
4600,187.0,100.24896
4601,101.0,147.65945
4602,69.0,72.37646
4603,54.0,56.513477
4604,48.0,49.03837
4605,45.0,46.05698
4606,43.0,44.56614
4607,42.0,43.572205
4608,40.0,43.07523
4609,39.0,42.081234
4610,38.0,41.58425
4611,37.0,41.08721
4612,37.0,40.590225
4613,36.0,40.590225
4614,36.0,40.09319
4615,35.0,40.09319
4616,37.0,39.596165
4617,38.0,40.590225
4618,36.0,42.05596
4619,35.0,40.09319
4620,34.0,39.596165
4621,33.0,39.099106
4622,33.0,38.60207
4623,33.0,38.60207
4624,33.0,38.60207
4625,44.0,38.60207
4626,50.0,45.221924
4627,45.0,51.29045
4628,54.0,51.86822
4629,57.0,59.32142
4630,75.0,59.694016
4631,86.0,75.35373
4632,64.0,66.116486
4633,95.0,71.57405
4634,58.0,92.37123
4635,51.0,51.02577
4636,63.0,47.714672
4637,81.0,72.79687
4638,58.0,62.449413
4639,52.0,51.02577
4640,48.0,48.38194
4641,48.0,46.1208
4642,68.0,56.351387
4643,78.0,92.36015
4644,57.0,60.95979
4645,48.0,50.52892
4646,44.0,46.05698
4647,43.0,44.069183
4648,42.0,43.572205
4649,40.0,43.07523
4650,39.0,42.081234
4651,58.0,41.58425
4652,137.0,57.44528
4653,123.00001,119.67436
4654,105.0,104.90669
4655,69.0,74.36099
4656,56.0,56.49013
4657,50.0,50.032085
4658,47.0,47.050804
4659,46.0,45.560024
4660,45.0,45.063084
4661,44.0,44.56614
4662,43.0,44.069183
4663,61.000004,43.572205
4664,55.0,61.2673
4665,50.0,53.352276
4666,71.0,48.86787
4667,51.0,77.37243
4668,48.0,58.020073
4669,45.0,46.05698
4670,43.0,44.56614
4671,41.0,43.572205
4672,40.0,42.578236
4673,40.0,42.081234
4674,39.0,42.081234
4675,43.0,41.58425
4676,86.0,43.783905
4677,135.0,89.24167
4678,88.0,94.83437
4679,61.000004,65.92466
4680,56.0,52.516193
4681,319.0,50.032085
4682,688.0,960.31177
4683,483.99997,353.10962
4684,146.0,259.02533
4685,95.0,94.68186
4686,74.0,69.39908
4687,64.0,58.973427
4688,59.0,54.006504
4689,55.0,51.52258
4690,52.0,49.535225
4691,50.0,48.044617
4692,48.0,47.050804
4693,47.0,46.05698
4694,46.0,45.560024
4695,45.0,45.063084
4696,44.0,44.56614
4697,43.0,44.069183
4698,43.0,43.572205
